label,filename,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12
blues,blues.00027.wav,0.07241441294470224,48021.0,-51.78364,-73.13143,-1.560946e-05,-9.1091264e-05,1392.0263573819868,0.6971139101243604,-0.10123480871318513,0.3900653,0.23868658,0.28065082,0.24534848,0.41357553,0.29710412,0.20207994,0.12528214,0.16353555,0.21445332,0.331879,0.56152904,92.28515625,2811.740048578886,1.3226612,1494.877563994314,1924.3182830350265,2364.833146836574,-228.20981,0.06477689,-0.010453428,130.32317,-0.03525529,0.011670654,-23.311424,-0.02489229,0.018979972,70.20095,0.026308093,-0.0028659927,1.1310545,-0.010734014,0.0013816016,7.584427,-0.009474478,-0.013386912,0.9005107,-0.005857773,0.003893187,1.9828154,0.006285225,0.005510467,-6.1644154,-0.0018719601,-0.0018460113,-9.382748,0.0072912835,-0.0029833135,-2.56378,0.0071256184,-0.0072854343,-4.5257525,0.0037313853,-0.0007714731,-0.2604645,0.0023937062,0.0028799176
blues,blues.00028.wav,0.04801998743232792,31834.0,-50.411137,-71.701775,-2.183047e-06,-3.0100618e-05,1115.589479556315,-0.43231995499746073,-0.2699218765576609,0.2911837,0.22086824,0.25875148,0.17773187,0.21091911,0.30962676,0.16718784,0.10157467,0.16208433,0.33741465,0.5993867,0.47659966,103.359375,2290.6881593496228,1.5134022,1398.7226588043538,1906.8927596297515,2418.203477194374,-248.98882,-0.12339661,-0.039104592,139.05774,0.01616145,0.014547882,-16.27087,0.037843224,0.019239308,57.137146,0.059404045,-0.010949985,20.188507,0.008786104,0.004316356,10.186956,-0.014727917,0.0022735856,4.5429106,0.03527065,0.009402617,0.33107185,-0.014505225,0.007650351,-7.8745785,0.0015908778,0.005105363,-3.4545712,-0.02361894,-0.0081787575,-2.6574361,-0.015038559,-0.0014048052,-2.8329575,-0.001996711,-0.0060323826,-0.90465844,0.006506785,-9.0980386e-05
blues,blues.00029.wav,0.05289486961040216,35041.0,-70.94381,-80.00001,8.1513326e-07,4.546324e-06,1648.8848320568998,-0.41841232002702106,-0.257654812484111,0.26921842,0.3569551,0.47367963,0.43120903,0.28164536,0.22594419,0.20370935,0.22682106,0.24057123,0.31929266,0.17705655,0.16014045,129.19921875,3760.300128697796,1.5414484,2190.046420814181,2787.4373026432445,3294.9835713253588,-233.72897,0.060599875,0.011791674,101.19028,0.01803031,0.01199955,17.647951,0.0331421,0.009756061,23.734175,0.02073113,0.0012861202,2.082544,0.003873906,0.0066927397,25.9364,0.005472707,0.0023520286,-16.956388,-0.018407242,0.0048554935,15.084955,0.0060747373,-0.0021300453,-22.273956,0.007958452,-0.00016261954,4.3816123,-0.00013528457,0.004578563,-23.201658,-0.0056395186,0.0013618727,-6.05058,0.007967506,-4.803185e-05,-5.0679283,0.01740521,0.0009757018
blues,blues.00030.wav,0.039366118039443156,26086.0,-71.10228,-80.0,-1.2277101e-06,5.510264e-06,1379.023680302829,0.4979788164088315,0.317201536710427,0.24562272,0.16386992,0.19971713,0.2715938,0.29270846,0.4675288,0.37551346,0.38632473,0.22245204,0.16297577,0.20574139,0.16624272,151.99908088235293,3015.6143507105567,1.3657365,2003.731133433046,2645.1708043144686,3187.4195027701917,-206.93233,0.08025333,0.039626867,117.80414,-0.0024406805,-0.0018350608,23.241365,-0.0030015383,-0.001270143,28.308992,-0.008923701,0.0019225996,-1.126013,-0.015725158,-0.0026245494,18.867393,0.0067443643,0.0033229373,-21.973022,-0.02811489,-0.008324408,17.844067,-0.003172035,9.9510165e-05,-25.595348,-0.02315589,-0.0107916985,2.139523,0.011346663,0.0003308232,-17.782476,0.011512431,0.0007547436,-8.011028,-0.002895052,0.003029119,-17.610441,-0.011823674,0.008821465
blues,blues.00031.wav,0.04294722484048724,28462.0,-71.56716,-80.0,3.4331433e-07,9.560441e-07,1330.6062681196108,-0.5210864386909136,-0.03795590105745888,0.13404492,0.2872989,0.44929618,0.33123678,0.15567015,0.102855824,0.19868535,0.28701696,0.24915197,0.4189718,0.24752319,0.18285932,151.99908088235293,2898.630603338892,1.3493701,1973.2623612880411,2619.534110713194,3171.817979150863,-221.87302,-0.046217825,0.0019970972,110.8554,0.004808715,0.024069203,18.636082,0.011258283,0.0035904222,30.92296,-0.006908697,-0.0050310423,3.296436,-0.015750796,-0.0033791265,22.585636,-0.0056596478,0.003365516,-20.40369,0.031653933,0.0011827999,12.121833,0.0018652476,-0.0021869445,-26.332514,-0.0038992534,0.007102045,-4.367301,0.010672305,-0.0018084999,-26.395552,0.027833264,0.0023757392,-13.04718,-0.007126578,-0.00067814963,-12.667626,-0.023896726,0.0008828511
blues,blues.00032.wav,0.03938839846771075,26105.0,-72.61605,-79.975296,-9.8228405e-08,2.7257402e-06,1309.7746511778676,0.07749885547529159,0.3472623981553221,0.35346484,0.21886359,0.19670102,0.18280251,0.22355969,0.29604748,0.31156394,0.434983,0.27721992,0.24801256,0.29694507,0.27406573,143.5546875,2765.2346582257833,1.1749363,1883.2581499910957,2534.613631205114,3093.1920656142584,-288.7327,0.01628179,0.08829796,105.90115,-0.008181099,0.0043798625,18.776207,-0.0067900945,0.005414929,23.682646,-0.036009192,0.0025979313,5.6820407,-0.019329714,-0.0053110835,25.54894,-0.01725787,0.01143258,-13.463248,0.014121185,0.008385532,12.437668,0.008344155,-0.001586369,-11.963671,-0.019975856,0.0008065699,1.5746145,-0.009729183,0.008218277,-15.640524,-0.014823394,0.008982793,-6.632071,0.00964267,0.022085,-11.693039,0.02477954,0.006854151
blues,blues.00033.wav,0.04197368341550657,27822.0,-71.58493,-79.99586,-2.1128938e-06,-1.9929907e-06,1430.6028401168035,0.6919477927555944,0.08564189828578647,0.3122583,0.21676724,0.17699014,0.15533997,0.24401145,0.45676163,0.3169758,0.23535423,0.21037853,0.2692645,0.28182486,0.25340772,151.99908088235293,3246.1678418648494,1.3737781,2075.718550228657,2716.0448723559525,3251.6562220387923,-238.96988,0.16904709,-0.020289542,108.68233,0.026707867,-0.0044897525,34.158813,-0.011199352,-0.004759743,30.20716,-0.051245693,0.0037975186,-0.4982215,-0.057967797,0.0059053455,27.279755,-0.013187095,-0.004492472,-21.377928,-0.02728645,0.0059175943,14.166391,0.040709518,-0.007523844,-24.509224,-0.0067660804,0.0039636577,-1.8904003,-0.016481655,0.0044443365,-28.051817,-0.019331522,0.011035596,-11.25711,-0.0037810768,-0.0017726016,-16.457558,0.021175502,0.008996797
blues,blues.00034.wav,0.04570244525812065,30294.0,-70.94509,-80.0,-6.19396e-07,2.8180773e-06,1537.076162207255,0.1884048736172901,0.7823970765839836,0.23813933,0.32601488,0.46905616,0.38127318,0.2475577,0.23872136,0.19899215,0.21244043,0.23597267,0.3141157,0.15829182,0.1254823,184.5703125,3602.40662612384,1.5123172,2157.297066703824,2756.814074928899,3265.5615421695534,-217.18364,0.0025653942,0.021737346,105.78522,-0.01052127,-0.025494356,15.602849,0.0065515647,-0.012393383,25.24884,-0.0097205825,-0.005060154,-1.4500508,0.002823253,-0.0059276293,30.19327,-0.0011965858,0.004501046,-17.716621,-0.009889011,-0.004275063,17.319042,0.0015263163,0.0027927156,-27.213606,0.0017881312,-0.006045255,4.338282,0.018880075,-0.0016909207,-20.0573,0.014757789,0.0008606579,-10.700285,-0.0006023438,0.00012241954,-14.228785,-0.008676669,-0.007962584
blues,blues.00035.wav,0.04541997474381284,30102.0,-70.07752,-79.99055,-7.123553e-07,3.1843572e-06,1507.1579852132668,0.7175441385522984,0.4274842705854713,0.1949699,0.17143933,0.2522892,0.2960249,0.33841804,0.37865368,0.29369688,0.29377952,0.28503639,0.35732535,0.39826408,0.19942854,129.19921875,3405.5518484447507,1.3045759,2096.930874321468,2707.1642432128174,3228.5195054121627,-171.79478,-0.028762467,0.036806345,120.28173,-0.020720067,-0.007822668,15.331755,-0.001061275,0.0077938144,21.094315,-0.003143675,-0.0036031106,-5.3954434,0.026559442,0.015926464,24.185543,0.008729475,0.0037769973,-24.130846,0.021434763,0.0046149907,18.545135,-0.017661897,0.0072438414,-22.342924,0.00015913749,-0.0018138223,1.3107387,0.025083413,0.009545993,-20.765268,-0.005781921,-0.0040520406,-4.991692,0.0033276433,0.0077633387,-17.108126,0.0074267406,-0.009083562
blues,blues.00036.wav,0.03690734060808198,24463.0,-69.77763,-79.97257,-5.441081e-06,3.988467e-06,1247.5800476882744,0.8404545040761884,-0.16616727623781508,0.26551852,0.13945214,0.13098149,0.14862849,0.25692266,0.5004205,0.27031174,0.12934014,0.17691465,0.24980736,0.31713772,0.21448472,151.99908088235293,2621.496780289298,1.4615685,1907.821245304643,2580.4376075120917,3151.327213937133,-200.18538,0.053877003,-0.019617815,116.348595,-0.035634298,0.01814178,17.990738,-0.033822138,0.0050987774,25.287697,-0.0275318,0.002682577,0.28717074,-0.00472634,-0.0012208234,24.193771,0.0037833462,-0.009364884,-22.253931,-0.029234901,0.00948787,11.182934,-0.006840543,-0.0026396625,-26.854319,-0.014433301,0.0110396715,-7.637254,0.016798189,-0.003057257,-24.876745,0.005013864,-0.0010348693,-12.010829,0.0023609516,-0.0012292501,-17.024942,-0.029060299,0.012027535
blues,blues.00037.wav,0.048163866130123745,31931.0,-69.46232,-80.0,2.9822236e-06,-1.9318695e-06,1188.4732077014146,-0.3856286473184524,-0.08724675110462486,0.32079753,0.12669598,0.087898396,0.19910602,0.3408595,0.6230329,0.35185376,0.19937575,0.205627,0.17801453,0.16849689,0.18225123,123.046875,2339.8331573557134,1.4866234,1683.0974004989187,2330.6374469335497,2898.1179772260516,-328.56018,0.2103965,0.047440894,102.709816,0.049548652,0.0045612436,19.872597,-0.015015121,-0.010547076,26.714405,0.015204674,-0.012003205,7.1520658,-0.003116693,0.00078223273,22.708387,0.020734027,0.011822995,-6.9570885,0.004561096,0.017480573,12.789707,0.038831558,0.0032535458,-10.729283,0.009720996,-0.0029320046,-0.4425992,0.0058429455,-0.007050998,-12.386709,-0.01958003,-0.010208522,-8.909131,-0.029521542,-0.00042016804,-9.215009,-0.0006854182,0.0024310115
blues,blues.00038.wav,0.044373172249613305,29406.0,-70.715294,-79.97987,2.6992066e-06,1.5692956e-05,1514.1569584732365,1.2056618710541784,0.14446138531212577,0.120850965,0.10098543,0.17668682,0.35551724,0.26488593,0.24457882,0.29123986,0.3112275,0.34623525,0.31755832,0.44339165,0.2170012,86.1328125,3451.7991068191704,1.3932029,2140.9924737137476,2769.45801608924,3301.389832811382,-192.69032,0.041612048,-0.032252036,111.157486,-0.041183207,-0.010382295,21.351843,-0.01736214,0.0041071996,26.396648,-0.020817686,0.009782046,-0.6495015,-0.012118118,-0.0015875517,23.48705,0.008947706,0.009914162,-25.476698,-0.007300487,0.0037603437,16.92198,0.013454773,-0.0013472269,-16.971931,-0.0027289188,0.0063520446,5.785404,0.008074214,-0.0034643824,-25.736197,-0.011957388,0.00033908966,-5.0530744,0.00024373939,-0.0072455364,-17.632252,-0.009258832,0.004592776
blues,blues.00039.wav,0.03532089858855375,23405.0,-74.82752,-80.0,1.2143203e-06,-2.2217664e-06,1151.3104954192079,-0.16612585839352725,0.08109246501578951,0.33036825,0.2263726,0.18004206,0.16491583,0.2833836,0.48251823,0.24697605,0.1449121,0.17791677,0.28696436,0.28422695,0.25558624,117.45383522727273,2312.1797282845127,1.1772795,1709.532096870437,2382.916600402732,2970.1427533113506,-301.70804,-0.044946827,0.027592525,111.53328,-0.0043270527,0.010283653,21.896053,0.023245683,0.010304064,16.15057,0.009791939,0.0059434874,8.198791,0.008033305,-0.002998641,22.081917,-0.001832889,-0.004286086,-8.601798,0.020377818,0.00033709215,1.4827532,0.007388121,0.01194684,-17.077759,0.008732726,0.0042483653,-8.343712,-0.0019787762,0.0056215944,-17.010778,-0.008856111,0.0068364,-10.576027,0.005847471,0.004387345,-15.687029,0.0039825444,0.0046589426
blues,blues.00040.wav,0.09764303279679042,64746.0,-23.543674,-50.830616,-0.0023938997,-0.004282143,2272.4696395362157,-0.5968355939501132,0.06328678800787026,0.37629992,0.45156235,0.3562408,0.43875375,0.29064688,0.2843315,0.32643667,0.48965847,0.67032856,0.45785663,0.3362383,0.29706204,172.265625,5108.157072487674,1.4289005,2356.7258988358053,2713.0647586288314,3056.095198806185,-110.285034,-0.045376766,-0.029195009,90.71587,0.016751207,0.0022789026,-2.5352986,-0.0112170745,0.004935018,74.0649,0.027289208,-0.0018864205,-11.763082,-0.0004303461,0.000842756,39.210945,-0.01741678,-0.004607323,-13.171311,0.0012931002,-0.003664786,20.544195,0.0016091141,-0.0036696922,-17.162983,-0.007070487,0.01520385,12.81397,-0.027165737,-0.010997289,-21.437147,-0.007836028,0.0014657233,5.957196,-0.0017203916,0.00076685124,-8.026906,0.015555794,-0.0030401067
blues,blues.00041.wav,0.10226074596384377,67762.0,-24.393164,-54.510174,-0.0025197042,-0.0042843404,2390.4218131952507,0.11754295302386437,-0.07980102705475774,0.32435504,0.35894385,0.41985637,0.5677462,0.30376816,0.25161883,0.32462296,0.3939413,0.45353776,0.42700827,0.4911221,0.3271849,129.19921875,5403.593285509716,1.2478937,2463.3092400725595,2845.157872255996,3200.008111348013,-107.203255,0.038657907,-0.019385997,88.49289,0.00794253,0.0010353957,-4.1719,0.00012532003,0.009871864,55.477848,0.008368148,-0.0034722125,-8.0177145,-0.014567197,-0.0037192937,38.413597,-0.020439435,0.0023109778,-6.4136605,-0.015578658,0.004130864,28.57575,-0.0053625563,-0.003548339,-19.81994,0.0026274524,-0.00042804482,13.244698,0.00428559,0.0018259067,-19.248566,-0.0093383435,0.0022685307,12.076122,0.0006479778,-0.0011036688,-4.582267,-0.005495857,-0.0006685316
blues,blues.00042.wav,0.09782391966357308,64828.0,-24.147861,-61.57572,-0.0031246885,-0.0036955806,2301.576917251487,-0.5994411136326181,0.14214864182903914,0.45213097,0.4842475,0.34599456,0.24868523,0.31243363,0.3651799,0.42603946,0.36129752,0.32953665,0.34442455,0.39552635,0.46685955,89.10290948275862,5187.511838837732,1.208952,2367.502276682992,2735.9604771028867,3079.1488153366486,-159.5804,-0.03740069,0.026886016,69.80602,0.015584903,0.008688511,-4.402107,-0.012807191,-0.009213209,76.845116,-0.006731935,-0.012027204,3.9148974,0.003025413,-0.0026617458,45.175888,0.0083560655,-0.001254589,-4.860274,0.012159482,-0.00065319095,32.20158,-0.003972244,-0.007873214,-9.805074,-0.0066422503,-0.0027813045,7.809358,-0.008407757,0.003633005,-21.826738,0.0011623014,-0.0016810525,9.69575,0.0082539255,0.004109481,-2.5847607,0.016942358,0.0019620224
blues,blues.00043.wav,0.08717463022041763,57781.0,-24.869473,-54.56256,-0.0025001701,-0.003987369,2155.845202511205,0.6415591649478025,-0.06528945114294779,0.44768164,0.31520998,0.32252765,0.3675151,0.40888032,0.3672955,0.4638841,0.38013303,0.41949356,0.38528544,0.3902211,0.5190848,129.19921875,5011.532444079901,1.3094105,2371.9955859117244,2799.663860058867,3192.36975688935,-109.1407,0.107331105,-0.0023417403,100.619644,-0.027397484,0.00018123758,-8.666454,-0.06459792,0.013741705,47.35473,-0.013827507,-0.00032024927,-6.568465,-0.010074971,0.0062157763,39.617756,-0.002304938,-0.0055863247,-8.521924,0.013790125,-0.010151737,29.572609,-0.005732899,-0.001652639,-16.594837,-0.024500776,0.0056573832,13.170881,0.019984635,-0.007488862,-24.213415,0.002070871,0.003885736,6.5830193,-0.02440318,0.0027442705,-8.652447,-0.021147974,0.0022576253
blues,blues.00044.wav,0.09252533171403712,61299.0,-24.41247,-54.351074,-0.002175626,-0.00466364,2279.0311186738,-0.15418891712249888,-0.3900771076908764,0.31810445,0.4362199,0.4341526,0.4649161,0.31475973,0.26117203,0.32775137,0.35019958,0.48048878,0.46842104,0.49790016,0.32732418,135.99917763157896,5198.686455463312,1.3274101,2375.2320904719813,2739.521629150447,3085.8329660072754,-109.53125,-0.018815648,0.0255906,86.9288,0.003957943,0.015374569,-8.606026,-0.01836699,-0.009428986,64.480484,-0.0051244786,-0.0023578813,-6.302876,0.009412371,-0.0030402802,43.645935,-0.0043452163,-0.0022481047,-8.295385,-0.0013941162,0.002879374,28.543201,0.00055077474,-0.0054441127,-14.081492,0.0027873842,0.0042379727,8.137969,0.009844956,-0.0032449886,-21.48412,0.00011270763,0.0033726585,11.087112,-0.0035275335,-0.004113291,-5.095304,-0.0013275589,0.00049840123
blues,blues.00045.wav,0.048048310010634185,31847.0,-26.659555,-69.13183,-0.0020876694,-0.004860272,1739.1187836453275,0.7122928682509477,-0.03153235801606347,0.41381466,0.37687907,0.32688087,0.37648374,0.3155851,0.28809085,0.3601862,0.4306951,0.5446734,0.57058376,0.6343095,0.51804477,129.19921875,4551.058301460992,1.2795707,2290.362915581739,2742.8473681666824,3173.4737477054005,-163.24342,0.01660486,-0.026620094,89.783844,-0.026879705,-0.0027301298,12.974767,0.0105093345,0.01073914,80.69835,-0.0050767306,-0.0056996224,3.6637852,-0.0023385275,0.0021203058,39.734093,-0.0021130163,-0.0028189311,-5.409266,-0.021279994,-0.009335361,26.490929,-0.0016758776,-0.0032391725,-13.169032,-0.011562011,0.0016370742,2.7055442,-0.0012862463,0.0035305745,-20.547697,-0.0005993655,0.00066485227,6.0114055,0.005976229,0.0054057925,-2.9064913,0.007742524,-0.002756156
blues,blues.00046.wav,0.05845780162412993,38757.0,-24.989426,-59.402878,-0.0031622434,-0.0034580296,1913.0130744881128,1.1629684853973057,0.31302409337582754,0.2964774,0.41974324,0.42353347,0.48035678,0.363761,0.2650902,0.34946594,0.4017271,0.5101564,0.45476997,0.39039856,0.3008004,123.046875,4777.714832420968,1.2494762,2361.6655249301634,2807.4921497674127,3224.033163182869,-182.60481,0.12946017,0.018567618,90.67421,-0.025702693,-0.007211334,14.124648,-0.013048132,0.0054659,67.552986,0.00921704,-0.0031864184,2.6751468,-0.015452536,-0.0044348817,38.430412,0.0049342513,0.0025061457,-8.419176,-0.012745638,-0.003831713,24.123713,-0.008704425,-0.0043133283,-13.794528,-0.019344725,-0.005286145,4.8405757,-0.0047605466,-0.0029697702,-16.67912,-0.0036429923,-0.0013999449,5.8271174,0.010794923,0.0012482154,-5.1463914,-0.007181779,0.00733788
blues,blues.00047.wav,0.07532370818832174,49912.0,-26.094887,-68.18737,-0.0037498123,-0.0030208817,2013.0124614921497,-0.8529225737932568,-0.05815408181365493,0.31126708,0.46003094,0.2709349,0.32135543,0.53822833,0.3084809,0.3322513,0.3115898,0.43027207,0.25542873,0.21250421,0.28472677,151.99908088235293,4848.792721777118,1.0732969,2310.0926354718417,2705.5218677526955,3086.8661753889487,-149.96422,-0.007911688,-0.0004490058,93.663895,0.0426921,0.0013986973,6.347333,0.01277334,0.008928311,71.49793,-0.0119966045,0.00083965436,-8.129108,-0.01713419,0.00023481574,36.19368,-0.01857465,-0.0035482768,-9.783754,-0.00612809,0.0048380555,17.647097,-0.0052505997,-0.00043314276,-21.112295,-0.0013489329,0.003550639,-0.13059253,-0.004109019,4.1621468e-05,-22.204636,-0.0147006735,-0.0012638314,5.426575,-0.012595552,-0.0064174905,-7.464398,0.0007135955,-0.0015308975
blues,blues.00048.wav,0.09876687270398299,65443.0,-23.773146,-58.65562,-0.0028267608,-0.0038707184,2148.12910424686,-0.4204485973634572,0.06005251343829159,0.32967368,0.39710793,0.4182035,0.4689778,0.29867122,0.27493438,0.32680336,0.38416663,0.45961687,0.400614,0.47278133,0.32255536,123.046875,4672.105545787413,1.2426265,2204.082986875012,2600.7492026286436,2979.105761886878,-106.39663,-0.0832594,0.0072387187,102.66919,0.015446343,-4.8987735e-05,-20.160872,-0.002691797,-0.011324004,59.366917,0.0053057945,-0.005384573,-9.9604225,0.013732037,-0.0027986069,33.702366,-0.0014051661,0.00042502492,-14.187068,-0.016878307,0.0075033065,23.52456,0.0056000245,-0.00398347,-13.328019,0.003977412,-0.0008846384,16.00551,-0.013178928,-0.0059135384,-18.926493,-0.006552814,0.0067001637,7.8249474,-0.018760478,0.0051114326,-7.7978344,-0.004539731,0.004001796
blues,blues.00049.wav,0.039961269818252126,26478.0,-24.338034,-65.42164,-0.0042173346,-0.0021692591,1318.611850967703,0.07357259801654835,0.2181407095188815,0.2747996,0.36551303,0.34684733,0.32899833,0.2196778,0.23847559,0.18782435,0.17453855,0.21840069,0.25680092,0.4224076,0.2968335,123.046875,3046.5652076384863,1.1152008,1904.7518033989427,2465.671198356326,2968.913640138284,-255.96312,-0.016100358,0.040435992,110.83974,-0.009429306,-0.00053202413,21.46607,0.008017488,-0.007541512,67.558914,-0.0070988345,-0.0053137895,4.2955728,0.008774476,-0.0025303173,43.095005,-0.0059364536,-0.005142423,-4.5027637,0.006767908,-0.0011796061,10.435257,0.0025501547,-0.0015989287,-8.718684,-0.0028377061,-0.0055956705,1.650306,0.0029463181,-0.0052274424,-20.581207,0.0024509449,0.0050260634,-2.4358413,-0.0052021844,0.0028897526,-7.146028,0.0017484929,-1.6136863e-05
blues,blues.00050.wav,0.08579060022718484,56862.0,-49.3072,-44.626675,-4.765158e-07,-3.7378097e-05,1945.2525226826747,-0.6853441129645874,-0.10025371082109025,0.42400178,0.31038326,0.38508818,0.42760617,0.45190704,0.36471468,0.406039,0.30228546,0.32726085,0.39414036,0.44227272,0.57640976,135.99917763157896,4174.460398238109,1.3934809,2081.763029779175,2525.3383537967243,2949.5966517357833,-83.02949,0.021923317,-0.008944392,107.10441,0.053318303,0.010667236,-25.338032,-0.0005824007,-0.008776243,57.1057,-0.028088441,-0.0020352416,0.079835825,-0.003967887,0.0052710525,34.69768,0.0031125422,-0.0074072466,-11.060306,-0.016674805,-0.0025664866,20.544292,0.022214951,-0.004565394,-11.203026,0.027694248,0.0043107914,14.825527,-0.0076966826,-0.0100070415,-10.235623,-0.0016995808,-0.0009078173,12.548191,0.0032964076,0.00665504,-9.764642,0.015195789,0.0025037613
blues,blues.00051.wav,0.10660165313225058,70638.0,-50.199673,-48.57413,-3.3478357e-06,-4.2046973e-05,1977.0957176055506,0.8762436372874439,-0.44532827842963263,0.2740455,0.29794046,0.36342353,0.4812736,0.54929364,0.41529784,0.35454714,0.39159584,0.44056404,0.38723433,0.38174215,0.387468,99.38401442307692,3943.357335774362,1.3061333,1927.7012074599013,2340.8460881806122,2759.670662960388,-55.631004,0.080986604,-0.04135368,114.9514,-0.039312255,0.016808294,-37.04922,0.016420992,0.022480091,64.900314,-0.003581994,-0.019385468,-7.1699824,-0.0106893545,0.004956622,15.256332,0.018804397,-0.013401312,-16.247622,-0.025438454,-0.0015184212,18.646315,0.017050793,-9.261483e-05,-9.762152,-0.0038254275,-0.0011407988,21.460814,0.0026718716,-0.0045252577,-5.662462,-0.000488948,0.0020365375,12.79181,0.010090656,-0.0024988346,-16.540876,0.00353364,-0.004728596
